131,5.7353576300095535
132,5.7276812816152765
133,5.722539575732484
134,5.723349128450666
135,5.7269287109375
136,5.721763980631926
137,5.722339897739644
138,5.721525805337088
139,5.716869797025408
140,5.7166561253216805
141,5.717615404907538
142,5.717971709309792
143,5.71558606381319
144,5.718019558458912
145,5.7165676331033515
146,5.718370189472121
147,5.7150962352752686
148,5.714124197862586
149,5.715093184490593
150,5.70955955738924
151,5.710263417691601
152,5.712546051764975
153,5.710928021645059
154,5.7125880961515465
155,5.707596613436329
156,5.704440768884153
157,5.704690699674646
158,5.709868562464812
159,5.706439212876923
160,5.706648111343384
161,5.703190925169964
162,5.701299424074134
163,5.705140902071583
164,5.705110700763002
165,5.701986089044688
166,5.701021072815876
167,5.701588110047943
168,5.69951512862225
169,5.697199500336939
170,5.698918298799164
171,5.69501612137775
172,5.700486528630159
173,5.695110019372434
174,5.697044839664382
175,5.696506266691247
176,5.690764665603638
177,5.692016548039962
178,5.695438336352913
179,5.695126601627895
180,5.695351308705855
181,5.69258231532817
182,5.688935635041218
183,5.688683008661076
184,5.690437287700419
185,5.690511693759841
186,5.685369282352681
187,5.690663478812393
188,5.6888563973563055
189,5.691556984064531
190,5.6882515488838665
191,5.686722181281265
192,5.686620809593979
193,5.68731563431876
194,5.6845748327216326
195,5.683160562904513
196,5.688003048604848
197,5.679875038108047
198,5.6818826879773825
199,5.68427283909856
200,5.683951012942256
201,5.679537709878415
202,5.682187552354773
203,5.679764742753943
204,5.680447724400734
205,5.676947992675158
206,5.681350420932381
207,5.677645838990504
208,5.676414124819697
209,5.676854824533268
210,5.6768501388783354
211,5.680363805926576
212,5.677520095085611
213,5.675931463436204
214,5.679092412092248
215,5.675471704833361
216,5.675956516849752
217,5.674917814682941
218,5.6748146378264135
219,5.6781629640228894
220,5.674098827400986
221,5.669447509609923
222,5.672384690265266
223,5.676296423892586
224,5.668247748394402
225,5.672432777832966
226,5.66574553567536
227,5.673673892507748
228,5.670430767292879
229,5.668603035868431
230,5.671010173096949
231,5.668909681086638
232,5.668280110067251
233,5.665034620129332
234,5.66719170005954
235,5.6652882050494755
236,5.665724365078673
237,5.666106880927573
238,5.663729784440021
239,5.662899640141701
240,5.664018159009973
241,5.66551331111363
242,5.661494133423786
243,5.657058710954627
244,5.667111839566912
245,5.663598863445983
246,5.662779394461184
247,5.662398858946197
248,5.6600037740201365
249,5.664521854750964
250,5.6589867825410805
251,5.6577537059783936
252,5.6616665684447
253,5.662740717128831
254,5.660017539043816
255,5.660025966410735
256,5.6618949199209405
257,5.65690709620106
258,5.659832292673539
259,5.659024511064802
260,5.657394929808014
261,5.659659366218412
262,5.658724273954119
263,5.654787725331832
264,5.652942477440347
265,5.657947199685233
266,5.656816443618463
267,5.654613752754367
268,5.64937830457882
269,5.65332233662508
270,5.658211420993416
271,5.653421027319772
272,5.65550591994305
273,5.649262705627753
274,5.652689237983859
275,5.651473677888209
276,5.649092114701563
277,5.652760826811498
278,5.650533471788679
279,5.6510602941318435
280,5.653491754921115
281,5.653346528812331
282,5.651327142910081
283,5.649909184903515
284,5.645689122530879
285,5.650851799517262
286,5.647586267821643
287,5.644126322804665
288,5.646361278027904
289,5.650211222317754
290,5.650324957711356
291,5.649096999849592
292,5.646892022113411
293,5.649974594310838
294,5.648038397029954
295,5.643847509306305
296,5.64741232443829
297,5.643322930044057
298,5.646305960051867
299,5.645282560465287
300,5.643466277998321
301,5.642795956864649
302,5.643831170335108
303,5.644621834463003
304,5.6467540312786495
305,5.641896087296155
306,5.641346449754676
307,5.642910203155206
308,5.643801032280435
309,5.642647908658398
310,5.642746506905069
311,5.642612102080364
312,5.64365013764829
313,5.643573556627546
314,5.6386904619177995
315,5.641080831994816
316,5.640673004851049
317,5.640073674065726
318,5.640449806135528
319,5.640443573192674
320,5.638039087762638
321,5.640689489792805
322,5.6346664915279465
323,5.6378185895024515
324,5.639187087818068
325,5.63616418838501
326,5.636831074344869
327,5.638372786191045
328,5.636806342066551
329,5.635628004463351
330,5.634936537061419
331,5.638501259745384
332,5.636798435327958
333,5.635777371270316
334,5.635260202446762
335,5.633463835229679
336,5.637397644471149
337,5.636715572707507
338,5.633403340164496
339,5.631710524461707
340,5.635251020898624
341,5.632976624430443
342,5.634432568842051
343,5.6350551527373645
344,5.634895514468758
345,5.634749587701291
346,5.63241432151016
347,5.629222363841777
348,5.631363688683023
349,5.631486610490448
350,5.629939089016038
351,5.628511929998592
352,5.627800488958553
353,5.628287315368652
354,5.632481093309363
355,5.6295512647044905
356,5.626588213200471
357,5.628839862589934
358,5.630207918128189
359,5.630899730993777
360,5.627746265761706
361,5.629343052299655
362,5.624826917842943
363,5.624945426473812
364,5.625085611732638
365,5.629655020577567
366,5.626209984020311
367,5.626861027308872
368,5.626149722508022
369,5.627341216924239
370,5.626855032784598
371,5.626325266701834
372,5.624934882533793
373,5.622902101399947
374,5.623934210563193
375,5.62656788436734
376,5.623129839799842
377,5.623745884214129
378,5.623930989479532
379,5.625717761565228
380,5.625761255926015
381,5.62409784355942
382,5.6274034587704405
383,5.627264708888774
384,5.624280267832231
385,5.621615322268739
386,5.620873178754534
387,5.627116728802116
388,5.61988572685086
389,5.619920151574271
390,5.618067668408764
391,5.623459611620222
392,5.620957106960063
393,5.623323980642825
394,5.623108357799296
395,5.621546127358261
396,5.62207385471889
397,5.622166915815704
398,5.618290983900732
399,5.622387574643505
400,5.618593327853144
401,5.616943223135812
402,5.619818254392975
403,5.61504856421023
404,5.6179399344385885
405,5.619231545195287
406,5.617196608562859
407,5.618741546358381
408,5.620474036859006
409,5.619416022787289
410,5.618847929701513
411,5.618918195062754
412,5.615995606597589
413,5.616797432607534
414,5.620167206744759
415,5.617799909747377
416,5.617002127121906
